,ACLED_PK,KPIFK,TimeFK_Event_Date,DateClean,Flashfill,Date Format,CountryFK,ACLED_Region,ACLED_GWNO,ACLED_Event_ID_Cnty,ACLED_Event_ID_No_Cnty,ACLED_Year,ACLED_Time_Precision,ACLED_Event_Type,ACLED_Event_TypeDesc,ACLED_Event_SubType,ACLED_Event_SubTypeDesc,ACLED_Actor1,ACLED_Ally_Actor1,ACLED_Inter1,ACLED_Actor2,ACLED_Ally_Actor2,ACLED_Inter2,ACLED_Interaction,ACLED_Admin1,ACLED_Admin2,ACLED_Admin3,ACLED_Location,ACLED_Latitude,ACLED_Longitude,ACLED_Geo_Precision,ACLED_Source,ACLED_SourceScale,ACLED_Notes,ACLED_Fatalities,ACLED_CreatedOn,ACLED_CreatedBy,ACLED_UpdatedOn,ACLED_UpdatedBy
997,10187356,95,20191111,20191111,2019-11-11,2019-11-11,3,South Asia,,SRI3834,3834,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Buddhist Group (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News1st (Sri Lanka),National,"On November 11, a Buddhist monk along with his supporters continued their protest at the Independence Square in Colombo city (Colombo, Colombo district). The protesters were demanding that Gotabaya Rajapaksa, a presidential candidate, produce evidence that he has revoked his US citizenship. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
998,10187350,95,20190516,20190516,2019-05-16,2019-05-16,3,South Asia,,SRI3360,3360,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Ada Derana,National,"On May 16, a protest was held by Jaffna University students and civil society groups in Jaffna (Jaffna, Northern), demanding the release of students who were arrested under emergency laws during a search operation after the Sunday Easter attack. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
999,10225067,95,20191120,20191120,2019-11-20,2019-11-20,3,South Asia,,SRI3871,3871,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On November 20, Tamil families of the disappeared and missing persons staged a protest in front of Vavuniya Road Development Department in Vavuniya town (Vavuniya South, Vavuniya). The protesters were demanding answers to their missing family members, and demanding the newly elected president make efforts to investigate the whereabouts of the missing persons. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1000,10119986,95,20191027,20191027,2019-10-27,2019-10-27,3,South Asia,,SRI3805,3805,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Ceylon Today,National,"As reported on October 27, dozens of fishermen staged a protest and handed over a note to the Indian Consulate in Jaffna town (Jaffna, Jaffna district). The protesters were demanding for the immediate release of Sri Lankan fishermen from Indian jails. [size=dozens]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1001,10119985,95,20190920,20190920,2019-09-20,2019-09-20,3,South Asia,,SRI3733,3733,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,Western,Colombo,Kaduwela,Battaramulla South,6.8964,79.9181,1,Daily Mirror (Sri Lanka),National,"As reported on September 20, All Ceylon Samurdhi Managers Union staged a protest in Battaramulla South town (Kaduwela, Colombo district). The protesters caused heavy traffic in the area and blocked the road leading to the parliament. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1002,10119983,95,20190821,20190821,2019-08-21,2019-08-21,3,South Asia,,SRI3660,3660,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,Western,Colombo,Sri Jayawardanapura Kotte,Nugegoda,6.8735,79.8899,1,Lanka Views,National,"As reported on August 21, students of the University of Sri Jayewardenepura protested in the J'pura University in Nugegoda locality (Sri Jayawardanapura Kotte, Colombo district). The students were against installing surveillance cameras in places where undergraduate students populate, citing that it was a repressive move. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1003,10119982,95,20190719,20190719,2019-07-19,2019-07-19,3,South Asia,,SRI3566,3566,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),FLSP: Frontline Socialist Party,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Sunday Times (Sri Lanka),National,"As reported on July 19, members of the Frontline Socialist Party staged a protest in Colombo area (Colombo, Colombo district). The reason for the protest was not reported. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1004,10225049,95,20190916,20190916,2019-09-16,2019-09-16,3,South Asia,,SRI3721,3721,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Former Military Forces of Sri Lanka (2015-2019),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On September 16, disabled military personnel continued their protest in front of Fort Railway station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1005,10217559,95,20190528,20190528,2019-05-28,2019-05-28,3,South Asia,,SRI3386,3386,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,North Western,Kurunegala,Kurunegala,Kurunegala,7.4863,80.3623,1,News1st (Sri Lanka),National,"On May 28, local business community and others held a silent protest opposite the Kurunegala Hospital in Kurunegala city (Kurunegala, North West), demanding that law be strictly enforced against a doctor for allegedly performing sterilization procedures. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1006,9847112,95,20171204,20171204,2017-12-04,2017-12-04,3,South Asia,,SRI958,958,2017,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Protest with intervention,An attempt to disperse or suppress peaceful protest without serious/lethal injuries being reported or the targeting of protesters with lethal weapons. ,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,Police Forces of Sri Lanka (2015-2019),,1,16,Northern,Mannar,Mannar,Mannar,8.9894,79.8784,2,Ada Derana,National,"Members of the local fishing community staged a protest in Thalpadu, in Mannar, on 4 December 2017 against the arrest of fishermen by the Navy over the use of illegal fishing nets. Police intervention was required to disperse the protesters.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
1007,9847072,95,20190129,20190129,2019-01-29,2019-01-29,3,South Asia,,SRI3087,3087,2019,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Sri Lanka),Labour Group (Sri Lanka),5,Rioters (Sri Lanka),,5,55,Uva,Moneragala,Wellawaya,Wellawaya,6.7369,81.1027,2,Ada Derana,National,"On 29 Jan, near Wellawaya (Wellawaya, Monoregala), an SLTB driver was assaulted using metal rods by 2 private bus service employees. All of them were injured. The reason for the clash is unknown.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
1008,10120127,95,20191105,20191105,2019-11-05,2019-11-05,3,South Asia,,SRI3823,3823,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),SLFP: Sri Lanka Freedom Party,6,,,0,60,North Western,Puttalam,Karuwalagaswewa,Karuwalagaswewa,8.0547,79.9555,1,Thinakkural,National,"As reported on November 5, about 100 people, including SLFP members, protested in the Karuwalagaswewa police station in Karuwalagaswewa locality (Karuwalagaswewa, Puttalam district), demanding the arrest of the perpetrators responsible for assaulting passengers in a bus. [size=about 100]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1009,10232532,95,20190926,20190926,2019-09-26,2019-09-26,3,South Asia,,SRI3750,3750,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Women (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Ada Derana,National,"As reported on September 26, wives of disabled soldiers staged a protest in front of Presidential Secretariat in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their husband's salary disputes, pension, and other benefits. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1010,10097494,95,20191024,20191024,2019-10-24,2019-10-24,3,South Asia,,SRI3803,3803,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,Eastern,Ampara,Pottuvil,Pottuvil,6.8762,81.8267,1,Lankadeepa,National,"As reported on October 24, a group of fishermen protested in front of the Pottuvil Magistrate Court in Pottuvil city (Pottuvil, Ampara district). The protesters were dissatisfied with the court granting bail to wildlife officers who had been arrested for firing guns at the fishermen. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1011,10097381,95,20190619,20190619,2019-06-19,2019-06-19,3,South Asia,,SRI3457,3457,2019,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Government of Sri Lanka (2015-2019),6,,,0,60,Western,Colombo,Homagama,Homagama,6.844,80.0024,1,News1st (Sri Lanka),National,"Assumed on June 19, state employees demonstrated by organizing a protest opposite the Homagama Divisional Secretariat's office in Homagama locality (Homagama, Colombo district). The protesters expressed dissatisfaction over the allegations raised by Minister Daya Gamage against Colombo District Secretary, Sunil Kannangara. The Minister had criticized the manner in which the Colombo District Secretary served in Ampara district. [size=no report]",0,23:11.4,RES01\svcDW_Admin_UNDP,,
1012,9845201,95,20190113,20190113,2019-01-13,2019-01-13,3,South Asia,,SRI3029,3029,2019,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Sri Lanka),Vigilante Group (Sri Lanka),5,Civilians (Sri Lanka),,7,57,Western,Kalutara,Panadura,Panadura,6.7132,79.9026,2,Island (Sri Lanka),National,"On 13 Jan, in Panadura area (Kalutara), commuters chased and caught a thief who snatched a smartphone of a Chinese national at a train station. The suspect was handed over to the station master's office.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
1013,9847094,95,20190226,20190226,2019-02-26,2019-02-26,3,South Asia,,SRI3168,3168,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Protest with intervention,An attempt to disperse or suppress peaceful protest without serious/lethal injuries being reported or the targeting of protesters with lethal weapons. ,Protesters (Sri Lanka),Students (Sri Lanka),6,Police Forces of Sri Lanka (2015-2019),,1,16,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Ada Derana,National,"On Feb 26, students of the Institute of Higher National Diploma in Engineering (HNDE) in Colombo city held a demonstration. Police fired tear gas and water cannons to disperse the demonstrators. The source did not report the reason for the demonstration. [size=no report].",0,21:10.3,RES01\svcDW_Admin_UNDP,,
1014,9847082,95,20190213,20190213,2019-02-13,2019-02-13,3,South Asia,,SRI3125,3125,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Protest with intervention,An attempt to disperse or suppress peaceful protest without serious/lethal injuries being reported or the targeting of protesters with lethal weapons. ,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,Police Forces of Sri Lanka (2015-2019),,1,16,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Colombo Gazette,National,"On Feb 13, the police fired tear gas and water cannons to disperse a protest by unemployed graduates in Fort Colombo, Colombo city. (The reason for the protest was not mentioned in the source text.)",0,21:10.3,RES01\svcDW_Admin_UNDP,,
1015,9847081,95,20190210,20190210,2019-02-10,2019-02-10,3,South Asia,,SRI3120,3120,2019,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Sri Lanka),UNP: United National Party; Government of Sri Lanka (2015-2019); Private Security Forces (Sri Lanka),5,Police Forces of Sri Lanka (2015-2019),,1,15,Uva,Badulla,Bandarawela,Bandarawela,6.8334,80.9853,1,Ada Derana,National,"On Feb 10, a police officer was assaulted by the personal security of the UNP parliamentarian in Bandarawela (Badulla) for overtaking the the vehicle of the MP.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
