,ACLED_PK,KPIFK,TimeFK_Event_Date,CountryFK,ACLED_Region,ACLED_GWNO,ACLED_Event_ID_Cnty,ACLED_Event_ID_No_Cnty,ACLED_Year,ACLED_Time_Precision,ACLED_Event_Type,ACLED_Event_TypeDesc,ACLED_Event_SubType,ACLED_Event_SubTypeDesc,ACLED_Actor1,ACLED_Ally_Actor1,ACLED_Inter1,ACLED_Actor2,ACLED_Ally_Actor2,ACLED_Inter2,ACLED_Interaction,ACLED_Admin1,ACLED_Admin2,ACLED_Admin3,ACLED_Location,ACLED_Latitude,ACLED_Longitude,ACLED_Geo_Precision,ACLED_Source,ACLED_SourceScale,ACLED_Notes,ACLED_Fatalities,ACLED_CreatedOn,ACLED_CreatedBy,ACLED_UpdatedOn,ACLED_UpdatedBy
2065,10607897,95,20210107,203,Western Africa,,NIG19220,19220,2021,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Violent demonstration,"A group of individuals that engage in a demonstration involving violence. Examples include vandalism; road-blocking, using barricades, etc.",Rioters (Nigeria),,5,Civilians (Nigeria),Amotekun Corps,7,57,Oyo,Ibarapa North,,Tapa,7.8,3.2166,1,Blueprint,National,"On 7 January 2021, angry youths staged a demonstration in Tapa (Ibarapa North LGA, Oyo) over the death of two youth residents by Amotekun operatives. Demonstrators also razed the house of an Amotekun leader. No reported fatalities. [size= no report]",0,2021-05-06 17:38:13.050,RES01\admcunat,,
2066,10983753,95,20210319,203,Western Africa,,NIG20178,20178,2021,2,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Nigeria),,5,Civilians (Nigeria),Labour Group (Nigeria),7,57,Lagos,Ifako,,Iju,6.6579,3.3232,2,New Telegraph,National,"Around 19 March 2021 (as reported), residents attacked workers of Ikeja Electricity Distribution Company at Iju-Ishaga in the Fagba area (Ifako-Ijaye LGA, Lagos), critically injuring one worker over their refusal to pay them before fixing a faulty transformer in the community. [size=no report]",0,2021-05-06 17:38:13.050,RES01\admcunat,,
2067,10983690,95,20210122,203,Western Africa,,NIG19560,19560,2021,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Nigeria),,5,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,57,Oyo,Ibarapa North,,Igangan,7.6833,3.1833,1,Daily Independent (Nigeria),National,"On 22 January 2021, youth demonstrators attacked Fulani settlements in Igangan (Ibarapa North LGA, Oyo) over the recent killings and abductions in the area by suspected Fulani pastoralists. Demonstrators set ablaze vehicles and buildings, including the house of leader of the Fulani group. [size=no report]",0,2021-05-06 17:38:13.050,RES01\admcunat,,
2068,11030342,95,20210209,203,Western Africa,,NIG19792,19792,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Borno,Bama,,Banki,11.2551,14.1482,2,Blueprint,National,"On 9 February 2021, Nigerian military troops clashed with Boko Haram fighters between Vuria and Guja settlements along road Banki Junction - Pulka axis (Bama LGA, Borno), killing three fighters, including two top Boko Haram commanders. Nigerian military also recovered weapons and ammunitions.",3,2021-05-06 17:38:13.050,RES01\admcunat,,
2069,11030782,95,20210305,203,Western Africa,,NIG20028,20028,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Borno,Dikwa,,Dikwa,12.024,13.9165,1,Daily Leadership (Nigeria),National,"On 5 March 2021, Nigerian military troops clashed with Boko Haram fighters (assumed ISWAP) at Dikwa (Dikwa LGA, Borno), killing five.",5,2021-05-06 17:38:13.050,RES01\admcunat,,
2070,11030384,95,20210103,203,Western Africa,,NIG19182,19182,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Borno,Chibok,,Kwada,10.8856,12.7043,1,HumAngle,National,"On 3 January 2021, Boko Haram militants attacked Kwada (Chibok LGA, Borno), setting several houses ablaze. Nigerian military forces tried to repel the attack, but were overpowered. At least six reported fatalities.",6,2021-05-06 17:38:13.050,RES01\admcunat,,
2071,11030526,95,20210106,203,Western Africa,,NIG19213,19213,2021,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Nigeria),,5,Amotekun Corps,,1,15,Oyo,Ibarapa North,,Tapa,7.8,3.2166,1,Blueprint,National,"On 6 January 2021, violence erupted between youths and Amotekun operatives at Tapa town (Ibarapa North LGA, Oyo) over the ban placed on carnivals and unauthorized social gathering due to coronavirus. At least two reported fatalities and seven reported injuries. [size=no report]",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2072,11030192,95,20210121,203,Western Africa,,NIG19540,19540,2021,2,Violence against civilians,Violence against unarmed civilians is categorized as Violence against civilians.,Attack,The targeting of civilians with any violence by an organised armed actor. Attacks of sexual nature are coded as ‘Sexual violence’.,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Kaduna,Chikun,,Buruku,10.6179,7.2331,2,Daily Independent (Nigeria),National,"Around 21 January 2021 (as reported),a Kaduna Communal Militia attacked Baranje village near Buruku (Chikun LGA, Kaduna), killing two residents. Unknown reason for attack.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2073,11030208,95,20210127,203,Western Africa,,NIG19601,19601,2021,1,Violence against civilians,Violence against unarmed civilians is categorized as Violence against civilians.,Attack,The targeting of civilians with any violence by an organised armed actor. Attacks of sexual nature are coded as ‘Sexual violence’.,Katsina Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Katsina,Faskari,,Faskari,11.7196,7.0272,2,AFP,International,"On 27 January 2021, a Katsina Communal Militia attacked and looted Bilbis village (Faskari LGA, Katsina), killing two residents and carting away livestock.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2074,11030197,95,20210122,203,Western Africa,,NIG19559,19559,2021,1,Violence against civilians,Violence against unarmed civilians is categorized as Violence against civilians.,Attack,The targeting of civilians with any violence by an organised armed actor. Attacks of sexual nature are coded as ‘Sexual violence’.,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Kaduna,Chikun,,Gwagwada,10.2544,7.2279,2,Daily Trust (Nigeria); Undisclosed Source,Local partner-Other,"On 22 January 2021, a Kaduna communal militia attacked Akunakwo community in Gwagwada (Chikun LGA, Kaduna). Two reported fatalities. Unknown reason for attack",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2075,11030291,95,20210225,203,Western Africa,,NIG19927,19927,2021,1,Violence against civilians,Violence against unarmed civilians is categorized as Violence against civilians.,Attack,The targeting of civilians with any violence by an organised armed actor. Attacks of sexual nature are coded as ‘Sexual violence’.,Niger Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Niger,Kontagora,,Rafingora,10.2795,5.3973,1,Daily Post (Nigeria),National,"On 25 February 2021, a Niger communal militia attacked Angwar Mahogi in the Kusherki (Rafi LGA, Niger) and Rafingora (Kontagora LGA, Niger), killing at least five residents and abducting eight others. Fatalities split across two events.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2076,11030267,95,20210220,203,Western Africa,,NIG19871,19871,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Kaduna Communal Militia (Nigeria),,4,14,Kaduna,Igabi,,Sabon Birni,10.8121,7.3022,2,Inside Arewa (Nigeria),Subnational,"On 20 February 2021, Nigeria military troops clashed with a Kaduna communal militia following an attack on Baka village in Sabon Birni (Igabi LGA, Kaduna). Two reported fatalities. Nigerian military also rescued some kidnapped victims.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2077,11030304,95,20210228,203,Western Africa,,NIG19960,19960,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Borno,Bama,,Jakana,11.6651,14.041,2,Sahara Reporters; Telegram,New media-Regional,"On 28 February 2021, ISWAP fighters clashed with Nigerian military at Garin Kuturu village located between Auno (Konduga LGA, Borno) and Jakana (Bama LGA, Borno). Community sources report two soldiers were killed. ISWAP sources on the other hand report a number of soldiers killed and wounded. ISWAP fighters also seized weapons and ammunition.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2078,11030763,95,20210314,203,Western Africa,,NIG20124,20124,2021,2,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Kaduna Communal Militia (Nigeria),,4,14,Kaduna,Chikun,,Gwagwada,10.2544,7.2279,2,Daily Independent (Nigeria),National,"Around 14 March 2021 (as reported), Nigerian troops clashed with a Kaduna communal militia along the Gwagwada-Chikun Road (Chikun LGA, Kaduna), killing two militiamen and injuring others.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2079,11030202,95,20210124,203,Western Africa,,NIG19582,19582,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Kaduna Communal Militia (Nigeria),,4,14,Kaduna,Sabon Gari,,Zaria,11.1132,7.7252,2,Daily Trust (Nigeria),National,"On 24 January 2021, a Kaduna communal militia attacked Kuregu community in the Wusasa area of Zaria (Sabon-Gari LGA, Kaduna). Nigerian military troops tried to repel the attack, but were overpowered. Militiamen abducted six residents, including a vigilante leader, and set a military vehicle alight. Two reported fatalities",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2080,11030199,95,20210123,203,Western Africa,,NIG19568,19568,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Emugi Ethnic Militia (Nigeria),,4,Kuchita Ethnic Militia (Nigeria),,4,44,Niger,Lavun,,Kutigi,9.2,5.6,2,Sun (Nigeria),National,"On 23 January 2021, Emugi and Kuchita Ethnic Militia engaged in an armed clash at Kuchita (Lavun LGA, Niger) over a land and fish pond dispute. Two reported fatalities.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2081,11030310,95,20210201,203,Western Africa,,NIG19653,19653,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Kaduna Communal Militia (Nigeria),,4,14,Kaduna,Lere,,Mariri,10.0247,8.5233,2,Daily Independent (Nigeria),National,"On 1 February 2021, Nigerian military troops clashed with a Kaduna Communal Militia at Warsa Piti in Mariri (Lere LGA, Kaduna) after receiving a distress call from residents about their operations in the area. At least two reported fatalities.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2082,11030190,95,20210120,203,Western Africa,,NIG19533,19533,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Borno,Damboa,,Dusula,11.2288,12.4718,1,CKN Nigeria; Guardian (Nigeria),National,"On 20 January 2021, Nigerian military troops clashed with Boko Haram militants at Abbagajiri and Dusula (Damboa LGA, Borno), killing five militants and recovering weapons, ammunition, and IED-making materials. Fatalities split across 2 events.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
2083,11030870,95,20210319,203,Western Africa,,NIG20172,20172,2021,1,Battles,A violent interaction between two politically organized armed groups at a particular time and location.,Armed clash,"Armed, organized groups engage in a battle, and no reports indicate a change in territorial control.",Police Forces of Nigeria (2015-) Prison Guards,,1,Unidentified Armed Group (Nigeria),,3,13,Anambra,Aguata,,Aguata,6.0163,7.0878,2,Nigeria Punch; Daily Independent (Nigeria),National,"On 19 March 2021, unidentified gunmen clashed with Nigerian Correctional Service Operatives at Nanka (Aguata LGA, Anambra), killing two people, including a warder, and freed prison inmates.",2,2021-05-06 17:38:13.050,RES01\admcunat,,
